SpeciesName	NCBI_TaxID	accession	author	journal	gene	country
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. inops MRMD1818	2528452		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus AMF0068	2528451		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus cf. subrufus DMP124	2528450		NaN	NaN	NaN	NaN
Rhinolophus beddomei	556920	ACL01252	Thiruchenthil Nathan P., Kanagaraj C., Marimuthu G., Emmanuvel Rajan K.	Unpublished.	NADH2	NaN
Rhinolophus beddomei	556920	ADQ51481	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Sri Lanka:Southern, 21 miles N of Galle
Rhinolophus beddomei	556920	AXJ21509	Srinivasulu C., Bhargavi S., Tariq A.S., Devender G.	Unpublished.	CoI	India:Palakkad district, Kerala
Rhinolophus subrufus/arcuatus	1078826	AET43804	Patrick L.E., McCulloch E.S., Ruedas L.A.	Zool. Scr. 42(6):553-590(2013).	cytb	Philippines:Mindanao Island, Sarangani Prov., Municipality of Kiamba
Rhinolophus inops/subrufus	1078825	AET43796	Patrick L.E., McCulloch E.S., Ruedas L.A.	Zool. Scr. 42(6):553-590(2013).	cytb	Philippines:Mindanao Island, Sarangani Prov., Municipality of Kiamba
Rhinolophus inops/subrufus	1078825	AET43797	Patrick L.E., McCulloch E.S., Ruedas L.A.	Zool. Scr. 42(6):553-590(2013).	cytb	Philippines:Mindanao Island, Sarangani Prov., Municipality of Kiamba
Rhinolophus inops/subrufus	1078825	AET43802	Patrick L.E., McCulloch E.S., Ruedas L.A.	Zool. Scr. 42(6):553-590(2013).	cytb	Philippines:Mindanao Island, Sarangani Prov., Municipality of Kiamba
Rhinolophus macrotis	196889	AAO15591	Wang H.	Unpublished.	NaN	NaN
Rhinolophus macrotis	196889	ABP93377	Cui J., Han N., Streicker D., Li G., Tang X., Shi Z., Hu Z., Zhao G., Fontanet A., Guan Y., Wang L., Jones G., Field H.E., Daszak P., Zhang S.	Emerg. Infect. Dis. 13(10):1526-1532(2007).	NaN	China:Yunnan
Rhinolophus macrotis	196889	ABP93378	Cui J., Han N., Streicker D., Li G., Tang X., Shi Z., Hu Z., Zhao G., Fontanet A., Guan Y., Wang L., Jones G., Field H.E., Daszak P., Zhang S.	Emerg. Infect. Dis. 13(10):1526-1532(2007).	NaN	China:Yunnan
Rhinolophus macrotis	196889	ABW74520	Sun K., Feng J., Jiang T., Ma J., Zhang Z., Jin L.	Acta Chiropt. 10(1):1-10(2008).	cytb	NaN
Rhinolophus macrotis	196889	ABW74521	Sun K., Feng J., Jiang T., Ma J., Zhang Z., Jin L.	Acta Chiropt. 10(1):1-10(2008).	cytb	NaN
Rhinolophus macrotis	196889	ABW74522	Sun K., Feng J., Jiang T., Ma J., Zhang Z., Jin L.	Acta Chiropt. 10(1):1-10(2008).	cytb	NaN
Rhinolophus macrotis	196889	ABW74523	Sun K., Feng J., Jiang T., Ma J., Zhang Z., Jin L.	Acta Chiropt. 10(1):1-10(2008).	cytb	NaN
Rhinolophus macrotis	196889	ABW74524	Sun K., Feng J., Jiang T., Ma J., Zhang Z., Jin L.	Acta Chiropt. 10(1):1-10(2008).	cytb	NaN
Rhinolophus macrotis	196889	ABW74525	Sun K., Feng J., Jiang T., Ma J., Zhang Z., Jin L.	Acta Chiropt. 10(1):1-10(2008).	cytb	NaN
Rhinolophus macrotis	196889	ABW74526	Sun K., Feng J., Jiang T., Ma J., Zhang Z., Jin L.	Acta Chiropt. 10(1):1-10(2008).	cytb	NaN
Rhinolophus macrotis	196889	ABW87878	Li G., Wang J., Rossiter S.J., Jones G., Zhang S.	PLoS One 2(9):E900-E900(2007).	NaN	NaN
Rhinolophus macrotis	196889	ABY67137	Wang L., Li G., Wang J., Ye S., Jones G., Zhang S.	Genet. Res. 91(2):101-109(2009).	NaN	NaN
Rhinolophus macrotis	196889	ACC78324	Sun K., Feng J., Zhang Z., Xu L., Liu Y.	Mammalia 73:135-141(2009).	cytb	China:Yunnan
Rhinolophus macrotis	196889	ACO48465	Stoffberg S., Jacobs D.S., Mackie I.J., Matthee C.A.	Mol. Phylogenet. Evol. 54(1):1-9(2010).	THY	NaN
Rhinolophus macrotis	196889	ACQ99572	Stoffberg S., Jacobs D.S., Mackie I.J., Matthee C.A.	Mol. Phylogenet. Evol. 54:1-9(2009).	cytb	NaN
Rhinolophus macrotis	196889	ACU31028	Yuan J., Hon C.C., Li Y., Wang D., Xu G., Zhang H., Zhou P., Poon L.L., Lam T.T., Leung F.C., Shi Z.	J. Gen. Virol. 91(Pt 4):1058-1062(2010).	cytb	China:Hubei
Rhinolophus macrotis	196889	ADB97935	Song H.	Submitted (18-MAR-2009) to the INSDC. Geographical and Biological College, Guizhou Normal University, Baoshan North Street, Guiyang, Guizhou 550001, China	COI	NaN
Rhinolophus macrotis	196889	ADN93471	Hou Y., Peng C., Yu M., Li Y., Han Z., Li F., Wang L.F., Shi Z.	Arch. Virol. 155(10):1563-1569(2010).	ACE2	China
Rhinolophus macrotis	196889	ADQ51658	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Myanmar
Rhinolophus macrotis	196889	ADQ51659	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Myanmar
Rhinolophus macrotis	196889	ADQ51660	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Phu Khanh, Dien Khanh, Hon Ba Mts., ca. 30 km W of Nha Trang
Rhinolophus macrotis	196889	ADQ51661	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Khammouan, Lak Sao
Rhinolophus macrotis	196889	ADQ51662	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Laos:Houaphan, Nam Et NBCA - Nam Ngom near Ban Nanom
Rhinolophus macrotis	196889	ADQ51663	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Tuyen Quang, Na Hang Nature Reserve
Rhinolophus macrotis	196889	ADQ51664	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Tuyen Quang, Na Hang Nature Reserve, Nam Trang
Rhinolophus macrotis	196889	ADQ51665	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Tuyen Quang, Na Hang Nature Reserve, Nam Trang
Rhinolophus macrotis	196889	ADQ51666	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Tuyen Quang, Na Hang Nature Reserve, Nam Trang
Rhinolophus macrotis	196889	ADQ51667	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	Viet Nam:Lao Cai, Hoang Lien So`n, 6 km E of Sa Pa
Rhinolophus macrotis	196889	ADQ51668	Francis C.M., Borisenko A.V., Ivanova N.V., Eger J.L., Lim B.K., Guillen-Servent A., Kruskop S.V., Mackie I., Hebert P.D.	PLoS One 5(9):E12575-E12575(2010).	COI	China:Guangxi, Vicinity Of Nian Wei
Rhinolophus macrotis	196889	ADU79130	Ru B., Han N., He G., Brayer K., Zhang S., Wang Z.	Biochem. Genet. 50(3-4):213-226(2012).	GJB6	NaN
Rhinolophus macrotis	196889	AEA35740	Kruskop S.V., Eger J.L., Lim B.K., Engstrom M.D., Francis C.M., Guillen Servent A., Ivanova N.V., Borisenko A.V.	Unpublished.	COI	Viet Nam:Tuyen Quang, Na Hang Nature Reserve, Nam Trang
Rhinolophus macrotis	196889	AEA35741	Kruskop S.V., Eger J.L., Lim B.K., Engstrom M.D., Francis C.M., Guillen Servent A., Ivanova N.V., Borisenko A.V.	Unpublished.	COI	China:Guizhou, Libo, Shuipu Village, Yuping Town
Rhinolophus macrotis	196889	AEA35742	Kruskop S.V., Eger J.L., Lim B.K., Engstrom M.D., Francis C.M., Guillen Servent A., Ivanova N.V., Borisenko A.V.	Unpublished.	COI	China:Guizhou, Libo, Shuipu Village, Yuping Town
Rhinolophus macrotis	196889	AET43769	Patrick L.E., McCulloch E.S., Ruedas L.A.	Zool. Scr. 42(6):553-590(2013).	cytb	Nepal
Rhinolophus macrotis	196889	AEV12210	Liu Z., Li S., Wang W., Xu D., Murphy R.W., Shi P.	PLoS One 6(10):E26618-E26618(2011).	NaN	NaN
Rhinolophus macrotis	196889	AFD11063		Unpublished.	COI	China:Libo, Shuipu Village, Yuping Town
Rhinolophus macrotis	196889	AFH77909	Pan X.W., Shen Y.Y., Zhang Y.P.	Unpublished.	NaN	NaN
Rhinolophus macrotis	196889	AFJ05189	Shen Y.Y., Liang L., Li G.S., Murphy R.W., Zhang Y.P.	PloS Genet. 8(6):E1002788-E1002788(2012).	OTOF	NaN
Rhinolophus macrotis	196889	AFJ05196	Shen Y.Y., Liang L., Li G.S., Murphy R.W., Zhang Y.P.	PloS Genet. 8(6):E1002788-E1002788(2012).	ACTB	NaN
Rhinolophus macrotis	196889	AFJ54392	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	CS	NaN
Rhinolophus macrotis	196889	AFJ54400	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	DLST	NaN
Rhinolophus macrotis	196889	AFJ54421	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	IDH1	NaN
Rhinolophus macrotis	196889	AFJ54442	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	IDH3G	NaN
Rhinolophus macrotis	196889	AFJ54460	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	MDH1	NaN
Rhinolophus macrotis	196889	AFJ54473	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	MDH2	NaN
Rhinolophus macrotis	196889	AFJ54481	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	OGDHL	NaN
Rhinolophus macrotis	196889	AFJ54498	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	PDHX	NaN
Rhinolophus macrotis	196889	AFJ54516	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	PDP1	NaN
Rhinolophus macrotis	196889	AFJ54523	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	SUCLA2	NaN
Rhinolophus macrotis	196889	AFJ54551	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	SUCLG2	NaN
Rhinolophus macrotis	196889	AFJ54592	Zhang Y.P., Shen Y.Y., Chen X.	Unpublished.	PDK4	NaN
Rhinolophus macrotis	196889	AFJ72210	Zhang Y.P.	Unpublished.	HoxA3	NaN
Rhinolophus macrotis	196889	AFJ72233	Zhang Y.P.	Unpublished.	HoxA4	NaN
Rhinolophus macrotis	196889	AFJ72249	Zhang Y.P.	Unpublished.	HoxA6	NaN
Rhinolophus macrotis	196889	AFJ72291	Zhang Y.P.	Unpublished.	HoxA9	NaN
Rhinolophus macrotis	196889	AFJ72357	Zhang Y.P.	Unpublished.	HoxB2	NaN
Rhinolophus macrotis	196889	AFJ72396	Zhang Y.P.	Unpublished.	HoxB4	NaN
Rhinolophus macrotis	196889	AFJ72406	Zhang Y.P.	Unpublished.	HoxB5	NaN
Rhinolophus macrotis	196889	AFJ72422	Zhang Y.P.	Unpublished.	HoxB5	NaN
Rhinolophus macrotis	196889	AFJ72441	Zhang Y.P.	Unpublished.	HoxB6	NaN
Rhinolophus macrotis	196889	AFJ72465	Zhang Y.P.	Unpublished.	HoxB7	NaN
Rhinolophus macrotis	196889	AFJ72492	Zhang Y.P.	Unpublished.	HoxB8	NaN
Rhinolophus macrotis	196889	AFJ72515	Zhang Y.P.	Unpublished.	HoxB9	NaN
Rhinolophus macrotis	196889	AFJ72534	Zhang Y.P.	Unpublished.	HoxB13	NaN
Rhinolophus macrotis	196889	AFJ72574	Zhang Y.P.	Unpublished.	HoxC5	NaN
Rhinolophus macrotis	196889	AFJ72617	Zhang Y.P.	Unpublished.	HoxC6	NaN
Rhinolophus macrotis	196889	AFJ72649	Zhang Y.P.	Unpublished.	HoxC8	NaN
Rhinolophus macrotis	196889	AFJ72725	Zhang Y.P.	Unpublished.	HoxC12	NaN
Rhinolophus macrotis	196889	AFJ72766	Zhang Y.P.	Unpublished.	HoxD4	NaN
Rhinolophus macrotis	196889	AFJ72788	Zhang Y.P.	Unpublished.	HoxD8	NaN
Rhinolophus macrotis	196889	AFJ72809	Zhang Y.P.	Unpublished.	HoxD9	NaN
Rhinolophus macrotis	196889	AFJ72828	Zhang Y.P.	Unpublished.	HoxD10	NaN
Rhinolophus macrotis	196889	AFJ72868	Zhang Y.P.	Unpublished.	HoxD11	NaN
Rhinolophus macrotis	196889	AFJ91687	Yuan X., Tian D., Gu X.	Unpublished.	NaN	China
Rhinolophus macrotis	196889	AFL02778	Zhou T.C., Shen Y.Y., Zhang Y.P.	Unpublished.	pklr	China:Yunnan
Rhinolophus macrotis	196889	AFY05632	Yuan X., Tian D., Gu X.	Unpublished.	NaN	China
Rhinolophus macrotis	196889	AGB85130	Ai W.M., Chen S.B., Chen X., Shen X.J., Shen Y.Y.	FEBS Lett. 588(3):450-454(2014).	IDH2	NaN
Rhinolophus macrotis	196889	AGH55980	Liu Z., Wang W., Zhang T.Z., Li G.H., He K., Huang J.F., Jiang X.L., Murphy R.W., Shi P.	Proc. Biol. Sci. 281(1776):20132950-20132950(2013).	SCN9A	NaN
Rhinolophus macrotis	196889	AGI62301	Guo W.P., Lin X.D., Wang W., Tian J.H., Cong M.L., Zhang H.L., Wang M.R., Zhou R.H., Wang J.B., Li M.H., Xu J., Holmes E.C., Zhang Y.Z.	PLoS Pathog. 9(2):E1003159-E1003159(2013).	NaN	China
Rhinolophus macrotis	196889	AHG29550	Liu Z., Wang W., Zhang T.Z., Li G.H., He K., Huang J.F., Jiang X.L., Murphy R.W., Shi P.	Proc. Biol. Sci. 281(1776):20132950-20132950(2013).	SCN9A	NaN
Rhinolophus macrotis	196889	AHG29551	Liu Z., Wang W., Zhang T.Z., Li G.H., He K., Huang J.F., Jiang X.L., Murphy R.W., Shi P.	Proc. Biol. Sci. 281(1776):20132950-20132950(2013).	SCN9A	NaN
Rhinolophus macrotis	196889	AJF41145	Zhang Y.P.	Unpublished.	CYP2E1	NaN
Rhinolophus macrotis	196889	AJF41168	Zhang Y.P.	Unpublished.	Cat	NaN
Rhinolophus macrotis	196889	AJF41181	Zhang Y.P.	Unpublished.	ADH1	NaN
Rhinolophus macrotis	196889	AJF41197	Zhang Y.P.	Unpublished.	ADH6	NaN
Rhinolophus macrotis	196889	AJF41205	Zhang Y.P.	Unpublished.	ADH4	NaN
Rhinolophus macrotis	196889	AJF41220	Zhang Y.P.	Unpublished.	ADH5	NaN
Rhinolophus macrotis	196889	AJF41235	Zhang Y.P.	Unpublished.	ALDH2	NaN
Rhinolophus macrotis	196889	AJF41871	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	ND1	China
Rhinolophus macrotis	196889	AJF41872	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	ND2	China
Rhinolophus macrotis	196889	AJF41873	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	COX1	China
Rhinolophus macrotis	196889	AJF41874	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	COX2	China
Rhinolophus macrotis	196889	AJF41875	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	ATP8	China
Rhinolophus macrotis	196889	AJF41876	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	ATP6	China
Rhinolophus macrotis	196889	AJF41877	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	COX3	China
Rhinolophus macrotis	196889	AJF41878	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	ND3	China
Rhinolophus macrotis	196889	AJF41879	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	ND4L	China
Rhinolophus macrotis	196889	AJF41880	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	ND4	China
Rhinolophus macrotis	196889	AJF41881	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	ND5	China
Rhinolophus macrotis	196889	AJF41882	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	ND6	China
Rhinolophus macrotis	196889	AJF41883	Zhang L., Sun K., Feng J.	Mitochondrial DNA 1-2:.	CYTB	China
Rhinolophus macrotis	196889	AMH40340	Shi H., Dong J., Irwin D.M., Zhang S., Mao X.	Gene 581(2):161-169(2016).	cytb	NaN
Rhinolophus macrotis	196889	AMH40341	Shi H., Dong J., Irwin D.M., Zhang S., Mao X.	Gene 581(2):161-169(2016).	cytb	NaN
Rhinolophus macrotis	196889	AMH40342	Shi H., Dong J., Irwin D.M., Zhang S., Mao X.	Gene 581(2):161-169(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38590	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38591	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38592	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38593	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38594	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38595	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38596	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38597	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38598	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38599	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38600	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38601	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38602	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38603	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38604	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38605	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38606	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38607	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38608	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38609	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38610	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38611	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38612	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38613	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38614	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38615	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38616	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38617	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AOY38618	Sun K., Kimball R.T., Liu T., Wei X., Jin L., Jiang T., Lin A., Feng J.	Sci Rep 6:35417-35417(2016).	cytb	NaN
Rhinolophus macrotis	196889	AQA26652	Luo B., Leiser-Miller L., Santana S., Zhang L., Liu T., Zhao J., Liu Y., Feng J.	Unpublished.	cytb	China
Rhinolophus macrotis	196889	AXQ04216	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	CYTB	Viet Nam
Rhinolophus macrotis	196889	AXQ04219	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	CYTB	Viet Nam
Rhinolophus macrotis	196889	AXQ04222	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	CYTB	China
Rhinolophus macrotis	196889	AXQ04223	Zhang L., Sun K., Liu T., Zhao H., Csorba G., Jin L., Thong V.D., Feng J.	Zool. Scr. 0:1-18(2018).	CYTB	China
